time,depth,ice,snow,snowice,temp_diff02,temp_conv04
2017-12-08 15:00:00,9,0.3643001309861201,0.0,0.0,0.6234155315857816,0.6234155315857816
2017-12-08 15:00:00,10,0.3643001309861201,0.0,0.0,0.7023671728340255,0.7023671728340255
2017-12-08 15:00:00,11,0.3643001309861201,0.0,0.0,0.7813060932027124,0.7813060932027124
2017-12-08 15:00:00,12,0.3643001309861201,0.0,0.0,0.8602660653269198,0.8602660653269198
2017-12-08 15:00:00,13,0.3643001309861201,0.0,0.0,0.9390358790265382,0.9390358790265382
2017-12-08 15:00:00,14,0.3643001309861201,0.0,0.0,1.017269486765992,1.017269486765992
2017-12-08 15:00:00,15,0.3643001309861201,0.0,0.0,1.0946364153363393,1.0946364153363393
2017-12-08 15:00:00,16,0.3643001309861201,0.0,0.0,1.1709037691540112,1.1709037691540112
2017-12-08 15:00:00,17,0.3643001309861201,0.0,0.0,1.2460658098787163,1.2460658098787163
2017-12-08 15:00:00,18,0.3643001309861201,0.0,0.0,1.32026785263684,1.32026785263684
2017-12-08 15:00:00,19,0.3643001309861201,0.0,0.0,1.394221014156214,1.394221014156214
2017-12-08 15:00:00,20,0.3643001309861201,0.0,0.0,1.4685658206011225,1.4685658206011225
2017-12-08 15:00:00,21,0.3643001309861201,0.0,0.0,1.5433885939115342,1.5433885939115342
2017-12-08 15:00:00,22,0.3643001309861201,0.0,0.0,1.6185695033499183,1.6185695033499183
2017-12-08 15:00:00,23,0.3643001309861201,0.0,0.0,1.6940380440725484,1.6940380440725484
2017-12-08 15:00:00,24,0.3643001309861201,0.0,0.0,1.769704204527771,1.769704204527771
2017-12-08 15:00:00,25,0.3643001309861201,0.0,0.0,1.8455162674589551,1.8455162674589551
2017-12-08 15:00:00,26,0.3643001309861201,0.0,0.0,1.921503200198404,1.921503200198404
2017-12-08 15:00:00,27,0.3643001309861201,0.0,0.0,1.9976741890256888,1.9976741890256888
2017-12-08 15:00:00,28,0.3643001309861201,0.0,0.0,2.07404677595098,2.07404677595098
2017-12-08 15:00:00,29,0.3643001309861201,0.0,0.0,2.150706998020092,2.150706998020092
2017-12-08 15:00:00,30,0.3643001309861201,0.0,0.0,2.2279331228289814,2.2279331228289814
2017-12-08 15:00:00,31,0.3643001309861201,0.0,0.0,2.30590857255916,2.30590857255916
2017-12-08 15:00:00,32,0.3643001309861201,0.0,0.0,2.3848153256795857,2.3848153256795857
2017-12-08 15:00:00,33,0.3643001309861201,0.0,0.0,2.465030378448166,2.465030378448166
2017-12-08 15:00:00,34,0.3643001309861201,0.0,0.0,2.547026011786334,2.547026011786334
2017-12-08 15:00:00,35,0.3643001309861201,0.0,0.0,2.631450479237516,2.631450479237516
2017-12-08 15:00:00,36,0.3643001309861201,0.0,0.0,2.7190174343738667,2.7190174343738667
2017-12-08 15:00:00,37,0.3643001309861201,0.0,0.0,2.810791758304803,2.810791758304803
2017-12-08 15:00:00,38,0.3643001309861201,0.0,0.0,2.907549052378056,2.907549052378056
2017-12-08 15:00:00,39,0.3643001309861201,0.0,0.0,3.010411903336,3.010411903336
2017-12-08 15:00:00,40,0.3643001309861201,0.0,0.0,3.120044720719541,3.120044720719541
2017-12-08 15:00:00,41,0.3643001309861201,0.0,0.0,3.23677244896031,3.23677244896031
2017-12-08 15:00:00,42,0.3643001309861201,0.0,0.0,3.360172300610043,3.360172300610043
2017-12-08 15:00:00,43,0.3643001309861201,0.0,0.0,3.48891851851032,3.48891851851032
2017-12-08 15:00:00,44,0.3643001309861201,0.0,0.0,3.621339124621156,3.621339124621156
