depth,Jsw,Heat
23.75,0.006697222391764512,3.90338027280419e-09
24.25,0.006697222391764512,2.891695228342922e-09
24.75,0.006697222391764512,2.1422205138148156e-09
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,0.0,0.0
0.75,0.0,0.0
1.25,0.0,0.0
1.75,0.0,0.0
2.25,0.0,0.0
2.75,0.0,0.0
3.25,0.0,0.0
3.75,0.0,0.0
4.25,0.0,0.0
4.75,0.0,0.0
5.25,0.0,0.0
5.75,0.0,0.0
6.25,0.0,0.0
6.75,0.0,0.0
7.25,0.0,0.0
7.75,0.0,0.0
8.25,0.0,0.0
8.75,0.0,0.0
9.25,0.0,0.0
9.75,0.0,0.0
10.25,0.0,0.0
10.75,0.0,0.0
11.25,0.0,0.0
11.75,0.0,0.0
12.25,0.0,0.0
12.75,0.0,0.0
13.25,0.0,0.0
13.75,0.0,0.0
14.25,0.0,0.0
14.75,0.0,0.0
15.25,0.0,0.0
15.75,0.0,0.0
16.25,0.0,0.0
16.75,0.0,0.0
17.25,0.0,0.0
17.75,0.0,0.0
18.25,0.0,0.0
18.75,0.0,0.0
19.25,0.0,0.0
19.75,0.0,0.0
20.25,0.0,0.0
20.75,0.0,0.0
21.25,0.0,0.0
21.75,0.0,0.0
22.25,0.0,0.0
22.75,0.0,0.0
23.25,0.0,0.0
23.75,0.0,0.0
24.25,0.0,0.0
24.75,0.0,0.0
0.25,20.13340577231509,15.596084646750509
0.75,20.13340577231509,11.55386367760717
1.25,20.13340577231509,8.559312731644072
1.75,20.13340577231509,6.340894828114935
2.25,20.13340577231509,4.697450424094015
2.75,20.13340577231509,3.479956864917909
3.25,20.13340577231509,2.5780154527176147
3.75,20.13340577231509,1.9098408205722364
4.25,20.13340577231509,1.4148448784816363
4.75,20.13340577231509,1.048142865417407
5.25,20.13340577231509,0.7764833325787608
5.75,20.13340577231509,0.5752330008300083
6.25,20.13340577231509,0.4261430881522918
6.75,20.13340577231509,0.3156945643207933
7.25,20.13340577231509,0.23387228541902025
7.75,20.13340577231509,0.17325685035088548
8.25,20.13340577231509,0.12835183159786154
8.75,20.13340577231509,0.09508537550556731
9.25,20.13340577231509,0.07044097869488739
9.75,20.13340577231509,0.05218396049982529
10.25,20.13340577231509,0.03865882876560561
10.75,20.13340577231509,0.028639164739775142
11.25,20.13340577231509,0.02121641506433082
11.75,20.13340577231509,0.015717506857202353
12.25,20.13340577231509,0.01164381546350535
12.75,20.13340577231509,0.008625950653620307
13.25,20.13340577231509,0.006390261414903299
13.75,20.13340577231509,0.004734022091079695
14.25,20.13340577231509,0.0035070498221816087
14.75,20.13340577231509,0.002598086409110712
15.25,20.13340577231509,0.0019247097507747502
15.75,20.13340577231509,0.0014258600528977046
16.25,20.13340577231509,0.001056303107328817
16.75,20.13340577231509,0.0007825285884719047
17.25,20.13340577231509,0.0005797114365443322
17.75,20.13340577231509,0.0004294607949296145
18.25,20.13340577231509,0.00031815238195231346
18.75,20.13340577231509,0.000235693081503563
19.25,20.13340577231509,0.00017460572926646084
19.75,20.13340577231509,0.00012935110567601318
20.25,20.13340577231509,9.582565595011687e-05
20.75,20.13340577231509,7.098939193662411e-05
21.25,20.13340577231509,5.2590235021766937e-05
21.75,20.13340577231509,3.8959804334058787e-05
22.25,20.13340577231509,2.886213292486529e-05
22.75,20.13340577231509,2.1381593958477915e-05
23.25,20.13340577231509,1.5839874391658595e-05
23.75,20.13340577231509,1.173446756265042e-05
24.25,20.13340577231509,8.693107380410027e-06
24.75,20.13340577231509,6.440012341750462e-06
0.25,94.0704611947802,72.87047666669808
0.75,94.0704611947802,53.98377686445191
1.25,94.0704611947802,39.992165522402146
1.75,94.0704611947802,29.626924903514702
2.25,94.0704611947802,21.94816579129264
2.75,94.0704611947802,16.25960112873276
3.25,94.0704611947802,12.045408777182256
3.75,94.0704611947802,8.923458297696104
4.25,94.0704611947802,6.610660498426741
4.75,94.0704611947802,4.897297747975415
5.25,94.0704611947802,3.628007403803731
5.75,94.0704611947802,2.6876939895059797
6.25,94.0704611947802,1.9910926790427672
6.75,94.0704611947802,1.4750377357008577
7.25,94.0704611947802,1.0927348308002998
7.75,94.0704611947802,0.8095178730304161
8.25,94.0704611947802,0.5997055903084412
8.75,94.0704611947802,0.44427282834517884
9.25,94.0704611947802,0.3291254061919097
9.75,94.0704611947802,0.24382209779623826
10.25,94.0704611947802,0.18062785265229303
10.75,94.0704611947802,0.13381240440743114
11.25,94.0704611947802,0.09913066733825562
11.75,94.0704611947802,0.07343780459251782
12.25,94.0704611947802,0.05440406372900075
12.75,94.0704611947802,0.04030352168957313
13.25,94.0704611947802,0.029857583225276596
13.75,94.0704611947802,0.022119041678805698
14.25,94.0704611947802,0.016386189099677612
14.75,94.0704611947802,0.012139187452577319
15.25,94.0704611947802,0.008992931249140159
15.75,94.0704611947802,0.006662127326701038
16.25,94.0704611947802,0.00493542531212171
16.75,94.0704611947802,0.003656252998033521
17.25,94.0704611947802,0.002708618840365387
17.75,94.0704611947802,0.0020065941898244626
18.25,94.0704611947802,0.0014865215373360333
18.75,94.0704611947802,0.0011012422402943312
19.25,94.0704611947802,0.0008158203169943962
19.75,94.0704611947802,0.0006043745556317832
20.25,94.0704611947802,0.0004477316829284412
20.75,94.0704611947802,0.00033168778868987924
21.25,94.0704611947802,0.0002457203574390898
21.75,94.0704611947802,0.00018203411798330243
22.25,94.0704611947802,0.00013485419138775588
22.75,94.0704611947802,9.99024421153491e-05
23.25,94.0704611947802,7.400954940965131e-05
23.75,94.0704611947802,5.482762270711353e-05
24.25,94.0704611947802,4.0617301898092436e-05
24.75,94.0704611947802,3.0090037321036982e-05
0.25,156.99552215576148,121.61456836423271
0.75,156.99552215576148,90.09428814456602
1.25,156.99552215576148,66.74349023684339
1.75,156.99552215576148,49.44479367934592
2.25,156.99552215576148,36.62960407550771
2.75,156.99552215576148,27.135878115493416
3.25,156.99552215576148,20.1027529421558
3.75,156.99552215576148,14.892485665412027
4.25,156.99552215576148,11.03262473217853
4.75,156.99552215576148,8.173169423541609
5.25,156.99552215576148,6.054832829678317
5.75,156.99552215576148,4.485530483407543
6.25,156.99552215576148,3.322962711531581
6.75,156.99552215576148,2.461711323348523
7.25,156.99552215576148,1.8236806023950902
7.75,156.99552215576148,1.3510158189580943
8.25,156.99552215576148,1.0008571351133886
8.75,156.99552215576148,0.7414532019913024
9.25,156.99552215576148,0.5492820418179591
9.75,156.99552215576148,0.4069181448720015
10.25,156.99552215576148,0.3014523760471816
10.75,156.99552215576148,0.22332141284354906
11.25,156.99552215576148,0.16544057170288537
11.75,156.99552215576148,0.12256138995749773
12.25,156.99552215576148,0.09079571083259165
12.75,156.99552215576148,0.06726311694453234
13.25,156.99552215576148,0.04982974261235476
13.75,156.99552215576148,0.0369147812591126
14.25,156.99552215576148,0.027347142569230654
14.75,156.99552215576148,0.0202592614988667
15.25,156.99552215576148,0.01500843005591605
15.75,156.99552215576148,0.011118518449249755
16.25,156.99552215576148,0.008236801054190052
16.75,156.99552215576148,0.006101972301074378
17.25,156.99552215576148,0.004520452262731045
17.75,156.99552215576148,0.0033488334019530558
18.25,156.99552215576148,0.0024808768021943694
18.75,156.99552215576148,0.0018378787383321817
19.25,156.99552215576148,0.001361534056760009
19.75,156.99552215576148,0.0010086492373265101
20.25,156.99552215576148,0.0007472257332881965
20.75,156.99552215576148,0.0005535584381821542
21.25,156.99552215576148,0.0004100861772174539
21.75,156.99552215576148,0.00030379931213240217
22.25,156.99552215576148,0.0002250600658582558
22.75,156.99552215576148,0.0001667285975356232
23.25,156.99552215576148,0.00012351558296309876
23.75,156.99552215576148,9.150259439718786e-05
24.25,156.99552215576148,6.77867891690857e-05
24.75,156.99552215576148,5.0217688537968784e-05
0.25,222.50479777442064,172.36048881355947
0.75,222.50479777442064,127.68779063869228
1.25,222.50479777442064,94.5934418637357
1.75,222.50479777442064,70.07654528965222
2.25,222.50479777442064,51.913981593001985
2.75,222.50479777442064,38.458823472231174
3.25,222.50479777442064,28.490997174210587
3.75,222.50479777442064,21.106649832046536
4.25,222.50479777442064,15.636190773128797
4.75,222.50479777442064,11.583575026789166
5.25,222.50479777442064,8.581323440479133
5.75,222.50479777442064,6.357200762270072
6.25,222.50479777442064,4.709530157221374
6.75,222.50479777442064,3.4889057513196295
7.25,222.50479777442064,2.5846449508188205
7.75,222.50479777442064,1.914752073559585
8.25,222.50479777442064,1.4184832241810406
8.75,222.50479777442064,1.050838218204665
9.25,222.50479777442064,0.7784800990347269
9.75,222.50479777442064,0.576712241803034
10.25,222.50479777442064,0.42723893681788827
10.75,222.50479777442064,0.31650638897937666
11.25,222.50479777442064,0.23447369991809755
11.75,222.50479777442064,0.1737023891699841
12.25,222.50479777442064,0.12868189487307094
12.75,222.50479777442064,0.09532989239382031
13.25,222.50479777442064,0.0706221212609696
13.75,222.50479777442064,0.052318154213319985
14.25,222.50479777442064,0.03875824191366347
14.75,222.50479777442064,0.02871281181123173
15.25,222.50479777442064,0.02127097415676569
15.75,222.50479777442064,0.015757925226981977
16.25,222.50479777442064,0.011673758128288338
16.75,222.50479777442064,0.008648132725267316
17.25,222.50479777442064,0.006406694297751862
17.75,222.50479777442064,0.00474619587011224
18.25,222.50479777442064,0.003516068379503471
18.75,222.50479777442064,0.002604767520699011
19.25,222.50479777442064,0.001929659239973773
19.75,222.50479777442064,0.0014295267246794057
20.25,222.50479777442064,0.0010590194445939604
20.75,222.50479777442064,0.0007845409006114397
21.25,222.50479777442064,0.0005812021940429989
21.75,222.50479777442064,0.00043056517524724537
22.25,222.50479777442064,0.00031897052701417613
22.75,222.50479777442064,0.00023629917827255162
23.25,222.50479777442064,0.00017505473679642393
23.75,222.50479777442064,0.0001296837386354331
24.25,222.50479777442064,9.607207650725462e-05
24.75,222.50479777442064,7.117194477530218e-05
0.25,570.1264391199752,441.64113634923996
0.75,570.1264391199752,327.17580081009595
1.25,570.1264391199752,242.3777946062514
1.75,570.1264391199752,179.55788653296202
2.25,570.1264391199752,133.01975401071874
2.75,570.1264391199752,98.54345748174046
3.25,570.1264391199752,73.00278883144749
3.75,570.1264391199752,54.0817961269161
4.25,570.1264391199752,40.06477997801342
4.75,570.1264391199752,29.680719015316406
5.25,570.1264391199752,21.988017449480733
5.75,570.1264391199752,16.289123963242886
6.25,570.1264391199752,12.067279830913524
6.75,570.1264391199752,8.93966077280574
7.25,570.1264391199752,6.6226635872081
7.75,570.1264391199752,4.906189854849108
8.25,570.1264391199752,3.634594838596009
8.75,570.1264391199752,2.6925740812276517
9.25,570.1264391199752,1.9947079399087806
9.75,570.1264391199752,1.4777159868229182
10.25,570.1264391199752,1.0947189280310832
10.75,570.1264391199752,0.810987728410584
11.25,570.1264391199752,0.6007944859558372
11.75,570.1264391199752,0.44507950208119074
12.25,570.1264391199752,0.3297230047936927
12.75,570.1264391199752,0.24426480972909304
13.25,570.1264391199752,0.1809558217186651
13.75,570.1264391199752,0.13405536986761954
14.25,570.1264391199752,0.09931066057815958
14.75,570.1264391199752,0.07357114686423814
15.25,570.1264391199752,0.054502846113478214
15.75,570.1264391199752,0.04037670147987645
16.25,570.1264391199752,0.029911796147318943
16.75,570.1264391199752,0.022159203599251106
17.25,570.1264391199752,0.016415941782121107
17.75,570.1264391199752,0.012161228781845619
18.25,570.1264391199752,0.009009259867470176
18.75,570.1264391199752,0.006674223864678462
19.25,570.1264391199752,0.004944386647862562
19.75,570.1264391199752,0.0036628917188319837
20.25,570.1264391199752,0.0027135369256949073
20.75,570.1264391199752,0.0020102375970474425
21.25,570.1264391199752,0.0014892206397921774
21.75,570.1264391199752,0.0011032417845733317
22.25,570.1264391199752,0.0008173016158293379
22.75,570.1264391199752,0.0006054719287989827
23.25,570.1264391199752,0.0004485446369655906
23.75,570.1264391199752,0.00033229003985317567
24.25,570.1264391199752,0.00024616651607428696
24.75,570.1264391199752,0.00018236464042957067
0.25,663.221169281006,513.7557754807038
0.75,663.221169281006,380.5996394565712
1.25,663.221169281006,281.9551476943204
1.75,663.221169281006,208.87751082695738
2.25,663.221169281006,154.74026591125286
2.75,663.221169281006,114.63440846019023
3.25,663.221169281006,84.92325850437939
3.75,663.221169281006,62.91269725970789
4.25,663.221169281006,46.6068724422244
4.75,663.221169281006,34.52722031418846
5.25,663.221169281006,25.57839391824276
5.75,663.221169281006,18.94894027040868
6.25,663.221169281006,14.037720214928306
6.75,663.221169281006,10.399398912050971
7.25,663.221169281006,7.704064198184994
7.75,663.221169281006,5.707311131317134
8.25,663.221169281006,4.228080077179318
8.75,663.221169281006,3.1322387596758037
9.25,663.221169281006,2.3204195446933404
9.75,663.221169281006,1.7190090783348027
10.25,663.221169281006,1.2734732467477083
10.75,663.221169281006,0.9434121847414069
11.25,663.221169281006,0.6988969360695813
11.75,663.221169281006,0.5177555846189716
12.25,663.221169281006,0.3835627709454492
12.75,663.221169281006,0.2841502894915571
13.25,663.221169281006,0.21050371186733038
13.75,663.221169281006,0.1559449852724526
14.25,663.221169281006,0.11552688651377514
14.75,663.221169281006,0.08558442250803358
15.25,663.221169281006,0.06340249960047376
15.75,663.221169281006,0.04696972694079635
16.25,663.221169281006,0.034796029538186876
16.75,663.221169281006,0.025777532689268128
17.25,663.221169281006,0.019096465900428416
17.75,663.221169281006,0.01414700988966447
18.25,663.221169281006,0.010480362694427908
18.75,663.221169281006,0.0077640436433851325
19.25,663.221169281006,0.0057517449971877825
19.75,663.221169281006,0.004260997494631622
20.25,663.221169281006,0.0031566245823022535
20.75,663.221169281006,0.0023384850064213287
21.25,663.221169281006,0.0017323923015479233
21.75,663.221169281006,0.00128338778235544
22.25,663.221169281006,0.0009507570533692121
22.75,663.221169281006,0.0007043381485775723
23.25,663.221169281006,0.0005217865339874931
23.75,663.221169281006,0.00038654897168429505
24.25,663.221169281006,0.0002863625214095075
24.75,663.221169281006,0.00021214257358052156
0.25,727.5981475490992,563.6245763048452
0.75,727.5981475490992,417.54335575064255
1.25,727.5981475490992,309.32372586466454
1.75,727.5981475490992,229.15265220970022
2.25,727.5981475490992,169.7604600744867
2.75,727.5981475490992,125.76164197449103
3.25,727.5981475490992,93.16651583755369
3.75,727.5981475490992,69.0194524898916
4.25,727.5981475490992,51.13086798598787
4.75,727.5981475490992,37.87867864329133
5.25,727.5981475490992,28.061215314297677
5.75,727.5981475490992,20.78825959930458
6.25,727.5981475490992,15.400321487426458
6.75,727.5981475490992,11.408838762241697
7.25,727.5981475490992,8.451875631888509
7.75,727.5981475490992,6.2613034670388155
8.25,727.5981475490992,4.638487693599963
8.75,727.5981475490992,3.4362761998267706
9.25,727.5981475490992,2.545656020126604
9.75,727.5981475490992,1.8858683632978945
10.25,727.5981475490992,1.3970856453382896
10.75,727.5981475490992,1.0349865019194806
11.25,727.5981475490992,0.7667368587815852
11.75,727.5981475490992,0.5680126354536635
12.25,727.5981475490992,0.4207941099215164
12.75,727.5981475490992,0.31173194378540503
13.25,727.5981475490992,0.2309367039247571
13.75,727.5981475490992,0.17108211809163912
14.25,727.5981475490992,0.12674075031510776
14.75,727.5981475490992,0.09389185713630392
15.25,727.5981475490992,0.06955679854021868
15.75,727.5981475490992,0.05152894373088157
16.25,727.5981475490992,0.03817358040832002
16.75,727.5981475490992,0.028279683915142153
17.25,727.5981475490992,0.02095010511945699
17.75,727.5981475490992,0.015520219597691065
18.25,727.5981475490992,0.011497661466951034
18.75,727.5981475490992,0.00851767710994741
19.25,727.5981475490992,0.006310050400932644
19.75,727.5981475490992,0.004674600310430878
20.25,727.5981475490992,0.0034630290843716068
20.75,727.5981475490992,0.0025654750444532148
21.25,727.5981475490992,0.0019005506576351807
21.75,727.5981475490992,0.0014079625565047648
22.25,727.5981475490992,0.0010430443158963416
22.75,727.5981475490992,0.000772706234194507
23.25,727.5981475490992,0.000572434857525646
23.75,727.5981475490992,0.00042407017260834144
24.25,727.5981475490992,0.0003141589107159008
24.75,727.5981475490992,0.00023273464524786017
0.25,822.2116921997073,636.9157456076092
0.75,822.2116921997073,471.83878938519877
1.25,822.2116921997073,349.54677240095873
1.75,822.2116921997073,258.9506179751157
2.25,822.2116921997073,191.8353360527565
2.75,822.2116921997073,142.11511231848246
3.25,822.2116921997073,105.28146463976066
3.75,822.2116921997073,77.99442730519267
4.25,822.2116921997073,57.779692859322445
4.75,822.2116921997073,42.8042492555794
5.25,822.2116921997073,31.71016777113508
5.75,822.2116921997073,23.491470065731054
6.25,822.2116921997073,17.402909055292714
6.75,822.2116921997073,12.892392121027704
7.25,822.2116921997073,9.550918991430745
7.75,822.2116921997073,7.075494813106952
8.25,822.2116921997073,5.241655477888613
8.75,822.2116921997073,3.8831138845560225
9.25,822.2116921997073,2.876681518661267
9.75,822.2116921997073,2.1310980841226224
10.25,822.2116921997073,1.5787562907779389
10.75,822.2116921997073,1.1695714262241805
11.25,822.2116921997073,0.8664398229355768
11.75,822.2116921997073,0.6418744079549167
12.25,822.2116921997073,0.4755122568022926
12.75,822.2116921997073,0.3522681439966226
13.25,822.2116921997073,0.26096665963842913
13.75,822.2116921997073,0.19332885645059242
14.25,822.2116921997073,0.1432215394421593
14.75,822.2116921997073,0.10610112601283683
15.25,822.2116921997073,0.07860164738515646
15.75,822.2116921997073,0.05822953255852347
16.25,822.2116921997073,0.04313749870113349
16.75,822.2116921997073,0.031957045032433656
17.25,822.2116921997073,0.023674361239173013
17.75,822.2116921997073,0.01753839816898037
18.25,822.2116921997073,0.01299276492515155
18.75,822.2116921997073,0.009625276993586599
19.25,822.2116921997073,0.007130580575957507
19.75,822.2116921997073,0.005282464014708455
20.25,822.2116921997073,0.003913345592191518
20.75,822.2116921997073,0.0028990777185199674
21.25,822.2116921997073,0.002147689597051975
21.75,822.2116921997073,0.0015910475858646816
22.25,822.2116921997073,0.0011786770415802151
22.75,822.2116921997073,0.0008731854287018456
23.25,822.2116921997073,0.000646871675616105
23.75,822.2116921997073,0.0004792143237393239
24.25,822.2116921997073,0.000355010702637759
24.75,822.2116921997073,0.0002629983970510709
0.25,790.4438317192928,612.3071797891033
0.75,790.4438317192928,453.6083154420043
1.25,790.4438317192928,336.041305132177
1.75,790.4438317192928,248.94552174358157
2.25,790.4438317192928,184.42337846476207
2.75,790.4438317192928,136.62419908637605
3.25,790.4438317192928,101.2136960692339
3.75,790.4438317192928,74.98095023063003
4.25,790.4438317192928,55.54725413487979
4.75,790.4438317192928,41.15041797195683
5.25,790.4438317192928,30.484979422294046
5.75,790.4438317192928,22.583828213142667
6.25,790.4438317192928,16.730511433041926
6.75,790.4438317192928,12.394267710921259
7.25,790.4438317192928,9.181899352257558
7.75,790.4438317192928,6.802118340618063
8.25,790.4438317192928,5.039133205963148
8.75,790.4438317192928,3.733081695419781
9.25,790.4438317192928,2.7655349392603736
9.75,790.4438317192928,2.048758672935993
10.25,790.4438317192928,1.51775775469068
10.75,790.4438317192928,1.124382599255828
11.25,790.4438317192928,0.8329631165461877
11.75,790.4438317192928,0.6170742538932452
12.25,790.4438317192928,0.45713985079769265
12.75,790.4438317192928,0.3386575308706527
13.25,790.4438317192928,0.2508836694400609
13.75,790.4438317192928,0.18585919359268607
14.25,790.4438317192928,0.13768787709467278
14.75,790.4438317192928,0.10200168811871846
15.25,790.4438317192928,0.07556470909864048
15.75,790.4438317192928,0.05597971334078652
16.25,790.4438317192928,0.04147079163139407
16.75,790.4438317192928,0.03072231806663166
17.25,790.4438317192928,0.02275965300533984
17.75,790.4438317192928,0.016860765642749163
18.25,790.4438317192928,0.01249076240279289
