time,depth,AirTemp_degC,Longwave_Wm-2,Latent_Wm-2,Sensible_Wm-2,Shortwave_Wm-2,lightExtinct_m-1,Area_m2,ice,snow,snowice,temp_initial00,temp_heat01
2017-12-12 15:00:00,30,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,2.5543740034643574,2.5545682828718554
2017-12-12 15:00:00,31,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,2.6424229362171143,2.642584736428832
2017-12-12 15:00:00,32,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,2.730610427298767,2.7307441694514814
2017-12-12 15:00:00,33,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,2.818962174207674,2.8190729971496777
2017-12-12 15:00:00,34,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,2.907511094825257,2.907603210353209
2017-12-12 15:00:00,35,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,2.996301656735426,2.996380217913639
2017-12-12 15:00:00,36,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,3.0853873442806043,3.085453646252594
2017-12-12 15:00:00,37,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,3.174845398208441,3.174907448807984
2017-12-12 15:00:00,38,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,3.2647494340608505,3.2648044197061705
2017-12-12 15:00:00,39,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,3.3552185402896857,3.3552705980809923
2017-12-12 15:00:00,40,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,3.446381364897119,3.446430507930653
2017-12-12 15:00:00,41,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,3.538402889256226,3.538451028465142
2017-12-12 15:00:00,42,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,3.6314720201859454,3.631521368621992
2017-12-12 15:00:00,43,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,3.725792462673778,3.725841638786204
2017-12-12 15:00:00,44,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,3.821614947144768,3.821670503172955
2017-12-12 15:00:00,45,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,3.919135300822008,3.919191532133705
2017-12-12 15:00:00,46,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,4.018628897205167,4.018700826193633
2017-12-12 15:00:00,47,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,4.120181084149844,4.120268175074045
2017-12-12 15:00:00,48,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,4.223939508143322,4.224096683725178
2017-12-12 15:00:00,49,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,4.328846306430778,4.328936684280235
2017-12-12 15:00:00,50,-6.780121544731458,477.3496221270205,-75.83762979849999,-68.90483258310017,266.1071642642546,0.4,39850000.0,0.3833538019696101,0.0025608999194664,0.0,4.435603562051771,4.435780060319472
2017-12-12 16:00:00,1,-6.370115110609132,481.1503301312304,-74.40936020318144,-62.324326331968194,112.7306149249606,0.4,39850000.0,0.3836616046603204,0.0025608999194664,0.0,-2.4654490454838605e-10,-0.4488911245735436
2017-12-12 16:00:00,2,-6.370115110609132,481.1503301312304,-74.40936020318144,-62.324326331968194,112.7306149249606,0.4,39850000.0,0.3836616046603204,0.0025608999194664,0.0,0.0440600102519785,0.0658844564634556
2017-12-12 16:00:00,3,-6.370115110609132,481.1503301312304,-74.40936020318144,-62.324326331968194,112.7306149249606,0.4,39850000.0,0.3836616046603204,0.0025608999194664,0.0,0.1481642443201365,0.1660300932066086
2017-12-12 16:00:00,4,-6.370115110609132,481.1503301312304,-74.40936020318144,-62.324326331968194,112.7306149249606,0.4,39850000.0,0.3836616046603204,0.0025608999194664,0.0,0.2464880299150463,0.2611162612139985
2017-12-12 16:00:00,5,-6.370115110609132,481.1503301312304,-74.40936020318144,-62.324326331968194,112.7306149249606,0.4,39850000.0,0.3836616046603204,0.0025608999194664,0.0,0.3371962391593543,0.3491735374054846
2017-12-12 16:00:00,6,-6.370115110609132,481.1503301312304,-74.40936020318144,-62.324326331968194,112.7306149249606,0.4,39850000.0,0.3836616046603204,0.0025608999194664,0.0,0.4261251924702449,0.4359323323447747
